x,y,z,vx,vy,vz
463.100098,463.100098,463.100098,1.000036,1.000036,1.000036
464.100098,464.100098,464.100098,1.000036,1.000036,1.000036
465.100098,465.100098,465.100098,1.000036,1.000036,1.000036
466.100098,466.100098,466.100098,1.000036,1.000036,1.000036
467.100098,467.100098,467.100098,1.000036,1.000036,1.000036
468.100098,468.100098,468.100098,1.000036,1.000036,1.000036
469.100098,469.100098,469.100098,1.000036,1.000036,1.000036
470.100098,470.100098,470.100098,1.000036,1.000036,1.000036
471.100098,471.100098,471.100098,1.000036,1.000036,1.000036
472.100098,472.100098,472.100098,1.000036,1.000036,1.000036
473.100098,473.100098,473.100098,1.000036,1.000036,1.000036
474.100098,474.100098,474.100098,1.000036,1.000036,1.000036
475.100098,475.100098,475.100098,1.000035,1.000035,1.000035
476.100098,476.100098,476.100098,1.000035,1.000035,1.000035
477.100098,477.100098,477.100098,1.000035,1.000035,1.000035
478.100098,478.100098,478.100098,1.000035,1.000035,1.000035
479.100098,479.100098,479.100098,1.000035,1.000035,1.000035
480.100098,480.100098,480.100098,1.000035,1.000035,1.000035
481.100098,481.100098,481.100098,1.000035,1.000035,1.000035
482.100098,482.100098,482.100098,1.000035,1.000035,1.000035
483.100098,483.100098,483.100098,1.000035,1.000035,1.000035
484.100098,484.100098,484.100098,1.000035,1.000035,1.000035
485.100098,485.100098,485.100098,1.000035,1.000035,1.000035
486.100098,486.100098,486.100098,1.000035,1.000035,1.000035
487.100098,487.100098,487.100098,1.000035,1.000035,1.000035
488.100098,488.100098,488.100098,1.000035,1.000035,1.000035
489.100098,489.100098,489.100098,1.000035,1.000035,1.000035
490.100098,490.100098,490.100098,1.000033,1.000033,1.000033
491.100098,491.100098,491.100098,1.000033,1.000033,1.000033
492.100098,492.100098,492.100098,1.000033,1.000033,1.000033
493.100098,493.100098,493.100098,1.000033,1.000033,1.000033
494.100098,494.100098,494.100098,1.000033,1.000033,1.000033
495.100098,495.100098,495.100098,1.000033,1.000033,1.000033
496.100098,496.100098,496.100098,1.000033,1.000033,1.000033
497.100098,497.100098,497.100098,1.000033,1.000033,1.000033
498.100098,498.100098,498.100098,1.000033,1.000033,1.000033
499.100098,499.100098,499.100098,1.000033,1.000033,1.000033
500.100098,500.100098,500.100098,1.000033,1.000033,1.000033
501.100098,501.100098,501.100098,1.000033,1.000033,1.000033
502.100098,502.100098,502.100098,1.000033,1.000033,1.000033
503.100098,503.100098,503.100098,1.000033,1.000033,1.000033
504.100098,504.100098,504.100098,1.000033,1.000033,1.000033
505.100098,505.100098,505.100098,1.000032,1.000032,1.000032
506.100098,506.100098,506.100098,1.000032,1.000032,1.000032
507.100098,507.100098,507.100098,1.000032,1.000032,1.000032
508.100098,508.100098,508.100098,1.000032,1.000032,1.000032
509.100098,509.100098,509.100098,1.000032,1.000032,1.000032
510.100098,510.100098,510.100098,1.000032,1.000032,1.000032
511.100098,511.100098,511.100098,1.000032,1.000032,1.000032
512.100098,512.100098,512.100098,1.000032,1.000032,1.000032
513.100098,513.100098,513.100098,1.000032,1.000032,1.000032
514.100098,514.100098,514.100098,1.000032,1.000032,1.000032
515.100098,515.100098,515.100098,1.000032,1.000032,1.000032
516.100098,516.100098,516.100098,1.000032,1.000032,1.000032
517.100098,517.100098,517.100098,1.000032,1.000032,1.000032
518.100098,518.100098,518.100098,1.000032,1.000032,1.000032
519.100098,519.100098,519.100098,1.000032,1.000032,1.000032
520.100098,520.100098,520.100098,1.000032,1.000032,1.000032
521.100098,521.100098,521.100098,1.000031,1.000031,1.000031
522.100098,522.100098,522.100098,1.000031,1.000031,1.000031
523.100098,523.100098,523.100098,1.000031,1.000031,1.000031
524.100098,524.100098,524.100098,1.000031,1.000031,1.000031
525.100098,525.100098,525.100098,1.000031,1.000031,1.000031
526.100098,526.100098,526.100098,1.000031,1.000031,1.000031
527.100098,527.100098,527.100098,1.000031,1.000031,1.000031
528.100098,528.100098,528.100098,1.000031,1.000031,1.000031
529.100098,529.100098,529.100098,1.000031,1.000031,1.000031
530.100098,530.100098,530.100098,1.000031,1.000031,1.000031
531.100098,531.100098,531.100098,1.000031,1.000031,1.000031
532.100098,532.100098,532.100098,1.000031,1.000031,1.000031
533.100098,533.100098,533.100098,1.000031,1.000031,1.000031
534.100098,534.100098,534.100098,1.000031,1.000031,1.000031
535.100098,535.100098,535.100098,1.000031,1.000031,1.000031
536.100098,536.100098,536.100098,1.000031,1.000031,1.000031
537.100098,537.100098,537.100098,1.000030,1.000030,1.000030
538.100098,538.100098,538.100098,1.000030,1.000030,1.000030
539.100098,539.100098,539.100098,1.000030,1.000030,1.000030
540.100098,540.100098,540.100098,1.000030,1.000030,1.000030
541.100098,541.100098,541.100098,1.000030,1.000030,1.000030
542.100098,542.100098,542.100098,1.000030,1.000030,1.000030
543.100098,543.100098,543.100098,1.000030,1.000030,1.000030
544.100098,544.100098,544.100098,1.000030,1.000030,1.000030
545.100098,545.100098,545.100098,1.000030,1.000030,1.000030
546.100098,546.100098,546.100098,1.000030,1.000030,1.000030
547.100098,547.100098,547.100098,1.000030,1.000030,1.000030
548.100098,548.100098,548.100098,1.000030,1.000030,1.000030
549.100098,549.100098,549.100098,1.000030,1.000030,1.000030
550.100098,550.100098,550.100098,1.000030,1.000030,1.000030
551.100098,551.100098,551.100098,1.000030,1.000030,1.000030
552.100098,552.100098,552.100098,1.000030,1.000030,1.000030
553.100098,553.100098,553.100098,1.000030,1.000030,1.000030
554.100098,554.100098,554.100098,1.000030,1.000030,1.000030
555.100098,555.100098,555.100098,1.000030,1.000030,1.000030
556.100098,556.100098,556.100098,1.000029,1.000029,1.000029
557.100098,557.100098,557.100098,1.000029,1.000029,1.000029
558.100098,558.100098,558.100098,1.000029,1.000029,1.000029
559.100098,559.100098,559.100098,1.000029,1.000029,1.000029
560.100098,560.100098,560.100098,1.000029,1.000029,1.000029
561.100098,561.100098,561.100098,1.000029,1.000029,1.000029
562.100098,562.100098,562.100098,1.000029,1.000029,1.000029
563.100098,563.100098,563.100098,1.000029,1.000029,1.000029
564.100098,564.100098,564.100098,1.000029,1.000029,1.000029
565.100098,565.100098,565.100098,1.000029,1.000029,1.000029
566.100098,566.100098,566.100098,1.000029,1.000029,1.000029
567.100098,567.100098,567.100098,1.000029,1.000029,1.000029
568.100098,568.100098,568.100098,1.000029,1.000029,1.000029
569.100098,569.100098,569.100098,1.000029,1.000029,1.000029
570.100098,570.100098,570.100098,1.000029,1.000029,1.000029
571.100098,571.100098,571.100098,1.000029,1.000029,1.000029
572.100098,572.100098,572.100098,1.000029,1.000029,1.000029
573.100098,573.100098,573.100098,1.000029,1.000029,1.000029
574.100098,574.100098,574.100098,1.000029,1.000029,1.000029
575.100098,575.100098,575.100098,1.000027,1.000027,1.000027
576.100098,576.100098,576.100098,1.000027,1.000027,1.000027
577.100098,577.100098,577.100098,1.000027,1.000027,1.000027
578.100098,578.100098,578.100098,1.000027,1.000027,1.000027
579.100098,579.100098,579.100098,1.000027,1.000027,1.000027
580.100098,580.100098,580.100098,1.000027,1.000027,1.000027
581.100098,581.100098,581.100098,1.000027,1.000027,1.000027
582.100098,582.100098,582.100098,1.000027,1.000027,1.000027
583.100098,583.100098,583.100098,1.000027,1.000027,1.000027
584.100098,584.100098,584.100098,1.000027,1.000027,1.000027
585.100098,585.100098,585.100098,1.000027,1.000027,1.000027
586.100098,586.100098,586.100098,1.000027,1.000027,1.000027
587.100098,587.100098,587.100098,1.000027,1.000027,1.000027
588.100098,588.100098,588.100098,1.000027,1.000027,1.000027
589.100098,589.100098,589.100098,1.000027,1.000027,1.000027
590.100098,590.100098,590.100098,1.000027,1.000027,1.000027
591.100098,591.100098,591.100098,1.000027,1.000027,1.000027
592.100098,592.100098,592.100098,1.000027,1.000027,1.000027
593.100098,593.100098,593.100098,1.000027,1.000027,1.000027
594.100098,594.100098,594.100098,1.000027,1.000027,1.000027
595.100098,595.100098,595.100098,1.000026,1.000026,1.000026
596.100098,596.100098,596.100098,1.000026,1.000026,1.000026
597.100098,597.100098,597.100098,1.000026,1.000026,1.000026
598.100098,598.100098,598.100098,1.000026,1.000026,1.000026
599.100098,599.100098,599.100098,1.000026,1.000026,1.000026
600.100098,600.100098,600.100098,1.000026,1.000026,1.000026
601.100098,601.100098,601.100098,1.000026,1.000026,1.000026
602.100098,602.100098,602.100098,1.000026,1.000026,1.000026
603.100098,603.100098,603.100098,1.000026,1.000026,1.000026
604.100098,604.100098,604.100098,1.000026,1.000026,1.000026
605.100098,605.100098,605.100098,1.000026,1.000026,1.000026
606.100098,606.100098,606.100098,1.000026,1.000026,1.000026
607.100098,607.100098,607.100098,1.000026,1.000026,1.000026
608.100098,608.100098,608.100098,1.000026,1.000026,1.000026
609.100098,609.100098,609.100098,1.000026,1.000026,1.000026
610.100098,610.100098,610.100098,1.000026,1.000026,1.000026
611.100098,611.100098,611.100098,1.000026,1.000026,1.000026
612.100098,612.100098,612.100098,1.000026,1.000026,1.000026
613.100098,613.100098,613.100098,1.000026,1.000026,1.000026
614.100098,614.100098,614.100098,1.000026,1.000026,1.000026
615.100098,615.100098,615.100098,1.000026,1.000026,1.000026
616.100098,616.100098,616.100098,1.000026,1.000026,1.000026
617.100098,617.100098,617.100098,1.000026,1.000026,1.000026
618.100098,618.100098,618.100098,1.000025,1.000025,1.000025
619.100098,619.100098,619.100098,1.000025,1.000025,1.000025
620.100098,620.100098,620.100098,1.000025,1.000025,1.000025
621.100098,621.100098,621.100098,1.000025,1.000025,1.000025
622.100098,622.100098,622.100098,1.000025,1.000025,1.000025
623.100098,623.100098,623.100098,1.000025,1.000025,1.000025
624.100098,624.100098,624.100098,1.000025,1.000025,1.000025
625.100098,625.100098,625.100098,1.000025,1.000025,1.000025
626.100098,626.100098,626.100098,1.000025,1.000025,1.000025
627.100098,627.100098,627.100098,1.000025,1.000025,1.000025
628.100098,628.100098,628.100098,1.000025,1.000025,1.000025
629.100098,629.100098,629.100098,1.000025,1.000025,1.000025
630.100098,630.100098,630.100098,1.000025,1.000025,1.000025
631.100098,631.100098,631.100098,1.000025,1.000025,1.000025
632.100098,632.100098,632.100098,1.000025,1.000025,1.000025
633.100098,633.100098,633.100098,1.000025,1.000025,1.000025
634.100098,634.100098,634.100098,1.000025,1.000025,1.000025
635.100098,635.100098,635.100098,1.000025,1.000025,1.000025
636.100098,636.100098,636.100098,1.000025,1.000025,1.000025
637.100098,637.100098,637.100098,1.000025,1.000025,1.000025
638.100098,638.100098,638.100098,1.000025,1.000025,1.000025
639.100098,639.100098,639.100098,1.000025,1.000025,1.000025
640.100098,640.100098,640.100098,1.000025,1.000025,1.000025
641.100098,641.100098,641.100098,1.000024,1.000024,1.000024
642.100098,642.100098,642.100098,1.000024,1.000024,1.000024
643.100098,643.100098,643.100098,1.000024,1.000024,1.000024
644.100098,644.100098,644.100098,1.000024,1.000024,1.000024
645.100098,645.100098,645.100098,1.000024,1.000024,1.000024
646.100098,646.100098,646.100098,1.000024,1.000024,1.000024
647.100098,647.100098,647.100098,1.000024,1.000024,1.000024
648.100098,648.100098,648.100098,1.000024,1.000024,1.000024
649.100098,649.100098,649.100098,1.000024,1.000024,1.000024
650.100098,650.100098,650.100098,1.000024,1.000024,1.000024
651.100098,651.100098,651.100098,1.000024,1.000024,1.000024
652.100098,652.100098,652.100098,1.000024,1.000024,1.000024
653.100098,653.100098,653.100098,1.000024,1.000024,1.000024
654.100098,654.100098,654.100098,1.000024,1.000024,1.000024
655.100098,655.100098,655.100098,1.000024,1.000024,1.000024
656.100098,656.100098,656.100098,1.000024,1.000024,1.000024
657.100098,657.100098,657.100098,1.000024,1.000024,1.000024
658.100098,658.100098,658.100098,1.000024,1.000024,1.000024
659.100098,659.100098,659.100098,1.000024,1.000024,1.000024
660.100098,660.100098,660.100098,1.000024,1.000024,1.000024
661.100098,661.100098,661.100098,1.000024,1.000024,1.000024
662.100098,662.100098,662.100098,1.000024,1.000024,1.000024
663.100098,663.100098,663.100098,1.000024,1.000024,1.000024
664.100098,664.100098,664.100098,1.000024,1.000024,1.000024
665.100098,665.100098,665.100098,1.000024,1.000024,1.000024
666.100098,666.100098,666.100098,1.000024,1.000024,1.000024
667.100098,667.100098,667.100098,1.000023,1.000023,1.000023
668.100098,668.100098,668.100098,1.000023,1.000023,1.000023
669.100098,669.100098,669.100098,1.000023,1.000023,1.000023
670.100098,670.100098,670.100098,1.000023,1.000023,1.000023
671.100098,671.100098,671.100098,1.000023,1.000023,1.000023
672.100098,672.100098,672.100098,1.000023,1.000023,1.000023
673.100098,673.100098,673.100098,1.000023,1.000023,1.000023
674.100098,674.100098,674.100098,1.000023,1.000023,1.000023
675.100098,675.100098,675.100098,1.000023,1.000023,1.000023
676.100098,676.100098,676.100098,1.000023,1.000023,1.000023
677.100098,677.100098,677.100098,1.000023,1.000023,1.000023
678.100098,678.100098,678.100098,1.000023,1.000023,1.000023
679.100098,679.100098,679.100098,1.000023,1.000023,1.000023
680.100098,680.100098,680.100098,1.000023,1.000023,1.000023
681.100098,681.100098,681.100098,1.000023,1.000023,1.000023
682.100098,682.100098,682.100098,1.000023,1.000023,1.000023
683.100098,683.100098,683.100098,1.000023,1.000023,1.000023
684.100098,684.100098,684.100098,1.000023,1.000023,1.000023
685.100098,685.100098,685.100098,1.000023,1.000023,1.000023
686.100098,686.100098,686.100098,1.000023,1.000023,1.000023
687.100098,687.100098,687.100098,1.000023,1.000023,1.000023
688.100098,688.100098,688.100098,1.000023,1.000023,1.000023
689.100098,689.100098,689.100098,1.000023,1.000023,1.000023
690.100098,690.100098,690.100098,1.000023,1.000023,1.000023
691.100098,691.100098,691.100098,1.000023,1.000023,1.000023
692.100098,692.100098,692.100098,1.000023,1.000023,1.000023
693.100098,693.100098,693.100098,1.000023,1.000023,1.000023
694.100098,694.100098,694.100098,1.000021,1.000021,1.000021
695.100098,695.100098,695.100098,1.000021,1.000021,1.000021
696.100098,696.100098,696.100098,1.000021,1.000021,1.000021
697.100098,697.100098,697.100098,1.000021,1.000021,1.000021
698.100098,698.100098,698.100098,1.000021,1.000021,1.000021
699.100098,699.100098,699.100098,1.000021,1.000021,1.000021
700.100098,700.100098,700.100098,1.000021,1.000021,1.000021
701.100098,701.100098,701.100098,1.000021,1.000021,1.000021
702.100098,702.100098,702.100098,1.000021,1.000021,1.000021
703.100098,703.100098,703.100098,1.000021,1.000021,1.000021
704.100098,704.100098,704.100098,1.000021,1.000021,1.000021
705.100098,705.100098,705.100098,1.000021,1.000021,1.000021
706.100098,706.100098,706.100098,1.000021,1.000021,1.000021
707.100098,707.100098,707.100098,1.000021,1.000021,1.000021
708.100098,708.100098,708.100098,1.000021,1.000021,1.000021
709.100098,709.100098,709.100098,1.000021,1.000021,1.000021
710.100098,710.100098,710.100098,1.000021,1.000021,1.000021
711.100098,711.100098,711.100098,1.000021,1.000021,1.000021
712.100098,712.100098,712.100098,1.000021,1.000021,1.000021
713.100098,713.100098,713.100098,1.000021,1.000021,1.000021
714.100098,714.100098,714.100098,1.000021,1.000021,1.000021
715.100098,715.100098,715.100098,1.000021,1.000021,1.000021
716.100098,716.100098,716.100098,1.000021,1.000021,1.000021
717.100098,717.100098,717.100098,1.000021,1.000021,1.000021
718.100098,718.100098,718.100098,1.000021,1.000021,1.000021
719.100098,719.100098,719.100098,1.000021,1.000021,1.000021
720.100098,720.100098,720.100098,1.000021,1.000021,1.000021
721.100098,721.100098,721.100098,1.000021,1.000021,1.000021
722.100098,722.100098,722.100098,1.000021,1.000021,1.000021
723.100098,723.100098,723.100098,1.000021,1.000021,1.000021
724.100098,724.100098,724.100098,1.000020,1.000020,1.000020
725.100098,725.100098,725.100098,1.000020,1.000020,1.000020
726.100098,726.100098,726.100098,1.000020,1.000020,1.000020
727.100098,727.100098,727.100098,1.000020,1.000020,1.000020
728.100098,728.100098,728.100098,1.000020,1.000020,1.000020
729.100098,729.100098,729.100098,1.000020,1.000020,1.000020
730.100098,730.100098,730.100098,1.000020,1.000020,1.000020
731.100098,731.100098,731.100098,1.000020,1.000020,1.000020
732.100098,732.100098,732.100098,1.000020,1.000020,1.000020
733.100098,733.100098,733.100098,1.000020,1.000020,1.000020
734.100098,734.100098,734.100098,1.000020,1.000020,1.000020
735.100098,735.100098,735.100098,1.000020,1.000020,1.000020
736.100098,736.100098,736.100098,1.000020,1.000020,1.000020
737.100098,737.100098,737.100098,1.000020,1.000020,1.000020
738.100098,738.100098,738.100098,1.000020,1.000020,1.000020
739.100098,739.100098,739.100098,1.000020,1.000020,1.000020
740.100098,740.100098,740.100098,1.000020,1.000020,1.000020
741.100098,741.100098,741.100098,1.000020,1.000020,1.000020
742.100098,742.100098,742.100098,1.000020,1.000020,1.000020
743.100098,743.100098,743.100098,1.000020,1.000020,1.000020
744.100098,744.100098,744.100098,1.000020,1.000020,1.000020
745.100098,745.100098,745.100098,1.000020,1.000020,1.000020
746.100098,746.100098,746.100098,1.000020,1.000020,1.000020
747.100098,747.100098,747.100098,1.000020,1.000020,1.000020
748.100098,748.100098,748.100098,1.000020,1.000020,1.000020
749.100098,749.100098,749.100098,1.000020,1.000020,1.000020
750.100098,750.100098,750.100098,1.000020,1.000020,1.000020
751.100098,751.100098,751.100098,1.000020,1.000020,1.000020
752.100098,752.100098,752.100098,1.000020,1.000020,1.000020
753.100098,753.100098,753.100098,1.000020,1.000020,1.000020
754.100098,754.100098,754.100098,1.000020,1.000020,1.000020
755.100098,755.100098,755.100098,1.000020,1.000020,1.000020
